method,image_index,crop_ratio,repeat,protected_bits,raw_ber,raw_bit_accuracy,detection_success,exact_decode_success,ecc_corrected_success,schema,logit_mean,logit_abs_mean
TrustMark P,38,40%,2,100,0.15,0.85,0,0,0,-1,0.12261974066495895,2.3042774200439453
TrustMark P,38,40%,3,100,0.24,0.76,0,0,0,-1,-0.1509086638689041,1.8544111251831055
TrustMark P,38,40%,4,100,0.16,0.84,0,0,0,-1,-0.1442217230796814,2.0184948444366455
TrustMark P,38,30%,0,100,0.26,0.74,0,0,0,-1,-0.007203214336186647,1.5415328741073608
TrustMark P,38,30%,1,100,0.28,0.72,1,0,0,3,-0.02787860669195652,0.48722705245018005
TrustMark P,38,30%,2,100,0.23,0.77,0,0,0,-1,-0.022210149094462395,1.2590160369873047
TrustMark P,38,30%,3,100,0.14,0.86,0,0,0,-1,-0.05708800256252289,1.7596099376678467
TrustMark P,38,30%,4,100,0.18,0.8200000000000001,0,0,0,-1,0.045109786093235016,1.7676504850387573
TrustMark P,39,100%,0,100,0.0,1.0,1,1,1,1,-0.260403037071228,8.345000267028809
TrustMark P,39,100%,1,100,0.0,1.0,1,1,1,1,-0.260403037071228,8.345000267028809
TrustMark P,39,100%,2,100,0.0,1.0,1,1,1,1,-0.260403037071228,8.345000267028809
TrustMark P,39,100%,3,100,0.0,1.0,1,1,1,1,-0.260403037071228,8.345000267028809
TrustMark P,39,100%,4,100,0.0,1.0,1,1,1,1,-0.260403037071228,8.345000267028809
TrustMark P,39,70%,0,100,0.02,0.98,1,1,1,1,0.02050437033176422,5.407281875610352
TrustMark P,39,70%,1,100,0.02,0.98,1,1,1,1,-0.13100098073482513,6.268693923950195
TrustMark P,39,70%,2,100,0.0,1.0,1,1,1,1,-0.3710605502128601,6.247857570648193
TrustMark P,39,70%,3,100,0.0,1.0,1,1,1,1,-0.45890578627586365,7.1683349609375
TrustMark P,39,70%,4,100,0.0,1.0,1,1,1,1,-0.3710605502128601,6.247857570648193
TrustMark P,39,50%,0,100,0.08,0.92,0,0,0,-1,0.016599519178271294,3.5506653785705566
TrustMark P,39,50%,1,100,0.08,0.92,0,0,0,-1,0.057486239820718765,3.4994966983795166
TrustMark P,39,50%,2,100,0.06,0.94,0,0,0,-1,-0.05843121185898781,3.5695884227752686
TrustMark P,39,50%,3,100,0.05,0.95,0,0,0,-1,-0.038114357739686966,3.839031934738159
TrustMark P,39,50%,4,100,0.04,0.96,0,0,0,-1,-0.020914526656270027,3.824436902999878
TrustMark P,39,40%,0,100,0.15,0.85,0,0,0,-1,0.044979315251111984,2.7779381275177
TrustMark P,39,40%,1,100,0.18,0.8200000000000001,0,0,0,-1,0.006854883395135403,2.196145534515381
TrustMark P,39,40%,2,100,0.16,0.84,0,0,0,-1,-0.005798523314297199,2.4368929862976074
TrustMark P,39,40%,3,100,0.21,0.79,0,0,0,-1,0.06155475601553917,1.4396545886993408
TrustMark P,39,40%,4,100,0.18,0.8200000000000001,0,0,0,-1,0.03448466956615448,1.7366514205932617
TrustMark P,39,30%,0,100,0.23,0.77,0,0,0,-1,0.1420750617980957,1.166702389717102
TrustMark P,39,30%,1,100,0.38,0.62,0,0,0,-1,-0.05044884234666824,0.2426462024450302
TrustMark P,39,30%,2,100,0.16,0.84,0,0,0,-1,0.17551898956298828,1.7439194917678833
TrustMark P,39,30%,3,100,0.15,0.85,0,0,0,-1,0.07851938903331757,1.9824427366256714
TrustMark P,39,30%,4,100,0.2,0.8,0,0,0,-1,0.12026854604482651,1.7331643104553223
TrustMark P,40,100%,0,100,0.06,0.94,0,0,0,-1,0.006950255483388901,5.7184157371521
TrustMark P,40,100%,1,100,0.06,0.94,0,0,0,-1,0.006950255483388901,5.7184157371521
TrustMark P,40,100%,2,100,0.06,0.94,0,0,0,-1,0.006950255483388901,5.7184157371521
TrustMark P,40,100%,3,100,0.06,0.94,0,0,0,-1,0.006950255483388901,5.7184157371521
TrustMark P,40,100%,4,100,0.06,0.94,0,0,0,-1,0.006950255483388901,5.7184157371521
TrustMark P,40,70%,0,100,0.11,0.89,0,0,0,-1,0.10608220100402832,3.0369231700897217
TrustMark P,40,70%,1,100,0.09,0.91,0,0,0,-1,0.35280677676200867,3.3133695125579834
TrustMark P,40,70%,2,100,0.06,0.94,0,0,0,-1,0.10172771662473679,3.4769933223724365
TrustMark P,40,70%,3,100,0.05,0.95,1,1,1,1,0.04906448721885681,3.719846487045288
TrustMark P,40,70%,4,100,0.06,0.94,0,0,0,-1,0.10172771662473679,3.4769933223724365
TrustMark P,40,50%,0,100,0.19,0.81,0,0,0,-1,0.17675258219242096,1.9320720434188843
TrustMark P,40,50%,1,100,0.17,0.83,0,0,0,-1,0.16205701231956482,2.1089229583740234
TrustMark P,40,50%,2,100,0.16,0.84,0,0,0,-1,0.15552951395511627,2.177639961242676
TrustMark P,40,50%,3,100,0.22,0.78,0,0,0,-1,0.2475176453590393,1.947142481803894
TrustMark P,40,50%,4,100,0.22,0.78,0,0,0,-1,0.21269021928310394,1.7961905002593994
TrustMark P,40,40%,0,100,0.26,0.74,0,0,0,-1,0.22222653031349182,1.2963382005691528
TrustMark P,40,40%,1,100,0.26,0.74,0,0,0,-1,0.14867980778217316,1.6613678932189941
TrustMark P,40,40%,2,100,0.27,0.73,0,0,0,-1,0.14896860718727112,1.2412034273147583
TrustMark P,40,40%,3,100,0.3,0.7,0,0,0,-1,0.20158971846103668,0.8032964468002319
TrustMark P,40,40%,4,100,0.25,0.75,0,0,0,-1,0.1365787386894226,0.8625136613845825
TrustMark P,40,30%,0,100,0.34,0.6599999999999999,0,0,0,-1,0.061287131160497665,0.49723896384239197
TrustMark P,40,30%,1,100,0.46,0.54,0,0,0,-1,-0.008792642503976822,0.13162288069725037
TrustMark P,40,30%,2,100,0.35,0.65,0,0,0,-1,0.03448387235403061,0.9855886697769165
TrustMark P,40,30%,3,100,0.22,0.78,0,0,0,-1,0.17865411937236786,1.1732971668243408
TrustMark P,40,30%,4,100,0.27,0.73,0,0,0,-1,0.2676297426223755,1.0143331289291382
TrustMark P,41,100%,0,100,0.0,1.0,1,1,1,1,0.2652137279510498,11.700248718261719
TrustMark P,41,100%,1,100,0.0,1.0,1,1,1,1,0.2652137279510498,11.700248718261719
TrustMark P,41,100%,2,100,0.0,1.0,1,1,1,1,0.2652137279510498,11.700248718261719
TrustMark P,41,100%,3,100,0.0,1.0,1,1,1,1,0.2652137279510498,11.700248718261719
TrustMark P,41,100%,4,100,0.0,1.0,1,1,1,1,0.2652137279510498,11.700248718261719
TrustMark P,41,70%,0,100,0.01,0.99,1,1,1,1,0.4272911846637726,9.494577407836914
TrustMark P,41,70%,1,100,0.0,1.0,1,1,1,1,0.5088443160057068,9.80935287475586
TrustMark P,41,70%,2,100,0.02,0.98,1,1,1,1,0.7533751130104065,9.992201805114746
TrustMark P,41,70%,3,100,0.0,1.0,1,1,1,1,0.647106409072876,10.5093412399292
TrustMark P,41,70%,4,100,0.02,0.98,1,1,1,1,0.7533751130104065,9.992201805114746
TrustMark P,41,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.25149163603782654,6.0290985107421875
TrustMark P,41,50%,1,100,0.07,0.9299999999999999,0,0,0,-1,0.060363031923770905,5.666177272796631
TrustMark P,41,50%,2,100,0.08,0.92,0,0,0,-1,0.03530722111463547,5.665117263793945
TrustMark P,41,50%,3,100,0.05,0.95,1,1,1,1,0.5014285445213318,6.515376567840576
TrustMark P,41,50%,4,100,0.07,0.9299999999999999,0,0,0,-1,0.41711661219596863,6.4053955078125
TrustMark P,41,40%,0,100,0.15,0.85,0,0,0,-1,0.2176612913608551,4.489747524261475
TrustMark P,41,40%,1,100,0.16,0.84,0,0,0,-1,-0.18084457516670227,3.4479432106018066
TrustMark P,41,40%,2,100,0.11,0.89,0,0,0,-1,0.10849417001008987,3.9028735160827637
TrustMark P,41,40%,3,100,0.29,0.71,0,0,0,-1,0.1424596607685089,1.2390414476394653
TrustMark P,41,40%,4,100,0.17,0.83,0,0,0,-1,0.31084173917770386,1.6488924026489258
TrustMark P,41,30%,0,100,0.46,0.54,0,0,0,-1,0.05065876990556717,1.2319504022598267
TrustMark P,41,30%,1,100,0.33,0.6699999999999999,0,0,0,-1,0.12143172323703766,0.6269354224205017
TrustMark P,41,30%,2,100,0.24,0.76,0,0,0,-1,0.02629871852695942,2.4635255336761475
TrustMark P,41,30%,3,100,0.15,0.85,0,0,0,-1,0.027407441288232803,2.6428561210632324
TrustMark P,41,30%,4,100,0.21,0.79,1,0,0,3,0.17768670618534088,2.918187141418457
TrustMark P,42,100%,0,100,0.0,1.0,1,1,1,1,0.4174354076385498,10.794195175170898
TrustMark P,42,100%,1,100,0.0,1.0,1,1,1,1,0.4174354076385498,10.794195175170898
TrustMark P,42,100%,2,100,0.0,1.0,1,1,1,1,0.4174354076385498,10.794195175170898
TrustMark P,42,100%,3,100,0.0,1.0,1,1,1,1,0.4174354076385498,10.794195175170898
TrustMark P,42,100%,4,100,0.0,1.0,1,1,1,1,0.4174354076385498,10.794195175170898
TrustMark P,42,70%,0,100,0.0,1.0,1,1,1,1,0.3540973663330078,9.552736282348633
TrustMark P,42,70%,1,100,0.0,1.0,1,1,1,1,0.4653179943561554,9.678216934204102
TrustMark P,42,70%,2,100,0.0,1.0,1,1,1,1,0.3515458405017853,9.594854354858398
TrustMark P,42,70%,3,100,0.0,1.0,1,1,1,1,0.5202751755714417,9.984940528869629
TrustMark P,42,70%,4,100,0.0,1.0,1,1,1,1,0.3515458405017853,9.594854354858398
TrustMark P,42,50%,0,100,0.02,0.98,1,1,1,1,0.19379746913909912,6.823321342468262
TrustMark P,42,50%,1,100,0.05,0.95,1,1,1,1,0.0008406114648096263,6.144662857055664
TrustMark P,42,50%,2,100,0.04,0.96,1,1,1,1,-0.06628131866455078,6.360794544219971
TrustMark P,42,50%,3,100,0.01,0.99,1,1,1,1,0.09780168533325195,6.6973347663879395
TrustMark P,42,50%,4,100,0.02,0.98,1,1,1,1,-0.14226210117340088,6.641574859619141
TrustMark P,42,40%,0,100,0.05,0.95,1,1,1,1,0.03243507072329521,4.805884838104248
TrustMark P,42,40%,1,100,0.13,0.87,0,0,0,-1,0.38317230343818665,3.3482825756073
TrustMark P,42,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,-0.2768370509147644,4.730393886566162
TrustMark P,42,40%,3,100,0.06,0.94,0,0,0,-1,0.3253096044063568,2.3950154781341553
TrustMark P,42,40%,4,100,0.08,0.92,0,0,0,-1,0.3812467157840729,3.8639321327209473
TrustMark P,42,30%,0,100,0.15,0.85,0,0,0,-1,0.35071274638175964,1.9837679862976074
TrustMark P,42,30%,1,100,0.26,0.74,0,0,0,-1,0.005111268721520901,0.7367047071456909
TrustMark P,42,30%,2,100,0.21,0.79,0,0,0,-1,0.014741381630301476,2.4251179695129395
TrustMark P,42,30%,3,100,0.11,0.89,0,0,0,-1,0.14427579939365387,3.073800563812256
TrustMark P,42,30%,4,100,0.1,0.9,0,0,0,-1,0.017127253115177155,3.758181571960449
TrustMark P,43,100%,0,100,0.0,1.0,1,1,1,1,-0.01105965580791235,11.630314826965332
TrustMark P,43,100%,1,100,0.0,1.0,1,1,1,1,-0.01105965580791235,11.630314826965332
TrustMark P,43,100%,2,100,0.0,1.0,1,1,1,1,-0.01105965580791235,11.630314826965332
TrustMark P,43,100%,3,100,0.0,1.0,1,1,1,1,-0.01105965580791235,11.630314826965332
TrustMark P,43,100%,4,100,0.0,1.0,1,1,1,1,-0.01105965580791235,11.630314826965332
TrustMark P,43,70%,0,100,0.0,1.0,1,1,1,1,0.23511859774589539,10.109105110168457
TrustMark P,43,70%,1,100,0.0,1.0,1,1,1,1,0.24308468401432037,10.338671684265137
TrustMark P,43,70%,2,100,0.0,1.0,1,1,1,1,0.6609717607498169,10.484418869018555
TrustMark P,43,70%,3,100,0.0,1.0,1,1,1,1,0.3118463456630707,10.711199760437012
TrustMark P,43,70%,4,100,0.0,1.0,1,1,1,1,0.6609717607498169,10.484418869018555
TrustMark P,43,50%,0,100,0.0,1.0,1,1,1,1,0.2957952320575714,8.297731399536133
TrustMark P,43,50%,1,100,0.05,0.95,1,1,1,1,-0.030762391164898872,6.3590087890625
TrustMark P,43,50%,2,100,0.03,0.97,1,1,1,1,-0.09104754775762558,6.898198127746582
TrustMark P,43,50%,3,100,0.0,1.0,1,1,1,1,0.6993280053138733,8.150012969970703
TrustMark P,43,50%,4,100,0.04,0.96,1,1,1,1,0.08987616747617722,6.921539783477783
TrustMark P,43,40%,0,100,0.06,0.94,0,0,0,-1,0.518293023109436,5.559772968292236
TrustMark P,43,40%,1,100,0.12,0.88,0,0,0,-1,0.2459339201450348,3.472452402114868
TrustMark P,43,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,0.18070219457149506,5.5633697509765625
TrustMark P,43,40%,3,100,0.19,0.81,0,0,0,-1,-0.04210998862981796,2.7814769744873047
TrustMark P,43,40%,4,100,0.13,0.87,0,0,0,-1,0.05083088576793671,3.350238084793091
TrustMark P,43,30%,0,100,0.16,0.84,0,0,0,-1,-0.07470954209566116,1.3875198364257812
TrustMark P,43,30%,1,100,0.29,0.71,0,0,0,-1,0.03353715315461159,0.5738021731376648
TrustMark P,43,30%,2,100,0.14,0.86,0,0,0,-1,-0.14201620221138,2.388291120529175
TrustMark P,43,30%,3,100,0.16,0.84,0,0,0,-1,0.1316906362771988,3.213904619216919
TrustMark P,43,30%,4,100,0.16,0.84,0,0,0,-1,0.3784749209880829,3.415417432785034
TrustMark P,44,100%,0,100,0.0,1.0,1,1,1,1,-0.3716524839401245,11.539305686950684
TrustMark P,44,100%,1,100,0.0,1.0,1,1,1,1,-0.3716524839401245,11.539305686950684
TrustMark P,44,100%,2,100,0.0,1.0,1,1,1,1,-0.3716524839401245,11.539305686950684
TrustMark P,44,100%,3,100,0.0,1.0,1,1,1,1,-0.3716524839401245,11.539305686950684
TrustMark P,44,100%,4,100,0.0,1.0,1,1,1,1,-0.3716524839401245,11.539305686950684
TrustMark P,44,70%,0,100,0.0,1.0,1,1,1,1,-0.37782639265060425,8.705313682556152
TrustMark P,44,70%,1,100,0.01,0.99,1,1,1,1,-0.34669750928878784,10.226892471313477
TrustMark P,44,70%,2,100,0.0,1.0,1,1,1,1,0.05009012296795845,9.998173713684082
TrustMark P,44,70%,3,100,0.0,1.0,1,1,1,1,-0.07166855037212372,10.383995056152344
TrustMark P,44,70%,4,100,0.0,1.0,1,1,1,1,0.05009012296795845,9.998173713684082
TrustMark P,44,50%,0,100,0.0,1.0,1,1,1,1,0.2466678023338318,7.221559047698975
TrustMark P,44,50%,1,100,0.03,0.97,1,1,1,1,-0.618013322353363,6.057356357574463
TrustMark P,44,50%,2,100,0.05,0.95,1,1,1,1,-0.6013899445533752,6.603109359741211
TrustMark P,44,50%,3,100,0.03,0.97,1,1,1,1,0.10807520151138306,6.767981052398682
TrustMark P,44,50%,4,100,0.05,0.95,1,1,1,1,-0.42941439151763916,6.443535327911377
TrustMark P,44,40%,0,100,0.1,0.9,0,0,0,-1,0.19502504169940948,4.261447906494141
TrustMark P,44,40%,1,100,0.13,0.87,0,0,0,-1,0.43218937516212463,2.926931381225586
TrustMark P,44,40%,2,100,0.08,0.92,0,0,0,-1,-0.22431142628192902,4.426313400268555
TrustMark P,44,40%,3,100,0.16,0.84,0,0,0,-1,-0.06906353682279587,1.9319334030151367
TrustMark P,44,40%,4,100,0.18,0.8200000000000001,0,0,0,-1,-0.15333619713783264,2.1098015308380127
TrustMark P,44,30%,0,100,0.16,0.84,0,0,0,-1,-0.1587517112493515,1.501064419746399
TrustMark P,44,30%,1,100,0.36,0.64,1,0,0,3,-0.01158908475190401,0.4382936358451843
TrustMark P,44,30%,2,100,0.15,0.85,0,0,0,-1,-0.06269073486328125,2.3023300170898438
TrustMark P,44,30%,3,100,0.12,0.88,0,0,0,-1,0.3519408106803894,2.5607874393463135
TrustMark P,44,30%,4,100,0.19,0.81,1,0,0,3,-0.02504480630159378,1.347672939300537
TrustMark P,45,100%,0,100,0.0,1.0,1,1,1,1,0.9999653697013855,11.112142562866211
TrustMark P,45,100%,1,100,0.0,1.0,1,1,1,1,0.9999653697013855,11.112142562866211
TrustMark P,45,100%,2,100,0.0,1.0,1,1,1,1,0.9999653697013855,11.112142562866211
TrustMark P,45,100%,3,100,0.0,1.0,1,1,1,1,0.9999653697013855,11.112142562866211
TrustMark P,45,100%,4,100,0.0,1.0,1,1,1,1,0.9999653697013855,11.112142562866211
TrustMark P,45,70%,0,100,0.0,1.0,1,1,1,1,0.5147611498832703,9.424736022949219
TrustMark P,45,70%,1,100,0.0,1.0,1,1,1,1,0.6544873714447021,9.492101669311523
TrustMark P,45,70%,2,100,0.0,1.0,1,1,1,1,0.43575775623321533,9.283940315246582
TrustMark P,45,70%,3,100,0.0,1.0,1,1,1,1,0.5575668811798096,9.929908752441406
TrustMark P,45,70%,4,100,0.0,1.0,1,1,1,1,0.43575775623321533,9.283940315246582
TrustMark P,45,50%,0,100,0.06,0.94,0,0,0,-1,0.5365288257598877,6.437990188598633
TrustMark P,45,50%,1,100,0.04,0.96,1,1,1,1,0.7035771012306213,4.922849655151367
TrustMark P,45,50%,2,100,0.02,0.98,1,1,1,1,0.6756738424301147,4.872433662414551
TrustMark P,45,50%,3,100,0.05,0.95,1,1,1,1,0.2782527804374695,6.102869987487793
TrustMark P,45,50%,4,100,0.04,0.96,1,1,1,1,0.5433657765388489,5.061707973480225
TrustMark P,45,40%,0,100,0.09,0.91,0,0,0,-1,0.0953458622097969,3.9145662784576416
TrustMark P,45,40%,1,100,0.13,0.87,0,0,0,-1,0.5587499737739563,3.5155692100524902
TrustMark P,45,40%,2,100,0.08,0.92,0,0,0,-1,0.34753286838531494,3.4059479236602783
TrustMark P,45,40%,3,100,0.46,0.54,0,0,0,-1,0.40745657682418823,2.273983955383301
TrustMark P,45,40%,4,100,0.46,0.54,0,0,0,-1,0.18558330833911896,1.3543215990066528
TrustMark P,45,30%,0,100,0.49,0.51,0,0,0,-1,0.32338419556617737,1.7082171440124512
TrustMark P,45,30%,1,100,0.36,0.64,0,0,0,-1,0.04672585055232048,0.5374026298522949
TrustMark P,45,30%,2,100,0.22,0.78,0,0,0,-1,0.40363070368766785,2.497258186340332
TrustMark P,45,30%,3,100,0.16,0.84,0,0,0,-1,0.35575079917907715,2.7775189876556396
TrustMark P,45,30%,4,100,0.18,0.8200000000000001,0,0,0,-1,0.036747630685567856,2.6240248680114746
TrustMark P,46,100%,0,100,0.0,1.0,1,1,1,1,-1.0792269706726074,9.983044624328613
TrustMark P,46,100%,1,100,0.0,1.0,1,1,1,1,-1.0792269706726074,9.983044624328613
TrustMark P,46,100%,2,100,0.0,1.0,1,1,1,1,-1.0792269706726074,9.983044624328613
TrustMark P,46,100%,3,100,0.0,1.0,1,1,1,1,-1.0792269706726074,9.983044624328613
TrustMark P,46,100%,4,100,0.0,1.0,1,1,1,1,-1.0792269706726074,9.983044624328613
TrustMark P,46,70%,0,100,0.01,0.99,1,1,1,1,-0.7691351175308228,6.611161708831787
TrustMark P,46,70%,1,100,0.02,0.98,1,1,1,1,-0.9026573300361633,7.045950889587402
TrustMark P,46,70%,2,100,0.04,0.96,1,1,1,1,-0.8868525624275208,7.226464748382568
TrustMark P,46,70%,3,100,0.03,0.97,1,1,1,1,-1.0363003015518188,7.821129322052002
TrustMark P,46,70%,4,100,0.04,0.96,1,1,1,1,-0.8868525624275208,7.226464748382568
TrustMark P,46,50%,0,100,0.08,0.92,0,0,0,-1,-0.846648097038269,4.0658369064331055
TrustMark P,46,50%,1,100,0.09,0.91,0,0,0,-1,-0.744975745677948,4.150360584259033
TrustMark P,46,50%,2,100,0.1,0.9,0,0,0,-1,-0.9028549194335938,4.07216215133667
TrustMark P,46,50%,3,100,0.07,0.9299999999999999,0,0,0,-1,-0.9504699110984802,4.023343563079834
TrustMark P,46,50%,4,100,0.09,0.91,0,0,0,-1,-0.8700408935546875,4.226800441741943
TrustMark P,46,40%,0,100,0.13,0.87,0,0,0,-1,-0.7238827347755432,2.6987228393554688
TrustMark P,46,40%,1,100,0.2,0.8,0,0,0,-1,-0.29167070984840393,2.3718764781951904
TrustMark P,46,40%,2,100,0.14,0.86,0,0,0,-1,-0.626895010471344,2.755584955215454
TrustMark P,46,40%,3,100,0.44,0.56,0,0,0,-1,0.2749280631542206,1.4413096904754639
TrustMark P,46,40%,4,100,0.39,0.61,0,0,0,-1,0.1451292634010315,1.3222320079803467
TrustMark P,46,30%,0,100,0.4,0.6,0,0,0,-1,0.11647272109985352,0.9365890622138977
TrustMark P,46,30%,1,100,0.26,0.74,0,0,0,-1,-8.988141780719161e-05,0.447454571723938
TrustMark P,46,30%,2,100,0.16,0.84,0,0,0,-1,-0.263306587934494,1.7994716167449951
TrustMark P,46,30%,3,100,0.2,0.8,0,0,0,-1,-0.2717350423336029,1.6101115942001343
TrustMark P,46,30%,4,100,0.25,0.75,0,0,0,-1,-0.40964755415916443,1.546737790107727
TrustMark P,47,100%,0,100,0.0,1.0,1,1,1,1,1.70673406124115,10.63640022277832
TrustMark P,47,100%,1,100,0.0,1.0,1,1,1,1,1.70673406124115,10.63640022277832
TrustMark P,47,100%,2,100,0.0,1.0,1,1,1,1,1.70673406124115,10.63640022277832
TrustMark P,47,100%,3,100,0.0,1.0,1,1,1,1,1.70673406124115,10.63640022277832
TrustMark P,47,100%,4,100,0.0,1.0,1,1,1,1,1.70673406124115,10.63640022277832
TrustMark P,47,70%,0,100,0.0,1.0,1,1,1,1,1.1093629598617554,8.101982116699219
TrustMark P,47,70%,1,100,0.0,1.0,1,1,1,1,1.0181725025177002,8.963825225830078
TrustMark P,47,70%,2,100,0.0,1.0,1,1,1,1,1.3478264808654785,8.821677207946777
TrustMark P,47,70%,3,100,0.0,1.0,1,1,1,1,1.2113769054412842,9.479761123657227
TrustMark P,47,70%,4,100,0.0,1.0,1,1,1,1,1.3478264808654785,8.821677207946777
TrustMark P,47,50%,0,100,0.04,0.96,1,1,1,1,0.736728847026825,4.902346611022949
TrustMark P,47,50%,1,100,0.05,0.95,1,1,1,1,0.39108264446258545,4.776047229766846
TrustMark P,47,50%,2,100,0.02,0.98,1,1,1,1,0.46114733815193176,4.547884941101074
TrustMark P,47,50%,3,100,0.06,0.94,0,0,0,-1,0.7874981760978699,4.870800495147705
TrustMark P,47,50%,4,100,0.02,0.98,1,1,1,1,0.3554888069629669,4.378860950469971
TrustMark P,47,40%,0,100,0.12,0.88,0,0,0,-1,0.6114988923072815,3.501688241958618
TrustMark P,47,40%,1,100,0.14,0.86,0,0,0,-1,0.6734036207199097,3.1689465045928955
TrustMark P,47,40%,2,100,0.12,0.88,0,0,0,-1,0.2222113013267517,2.9238977432250977
TrustMark P,47,40%,3,100,0.45,0.55,0,0,0,-1,0.588123619556427,2.3754546642303467
TrustMark P,47,40%,4,100,0.04,0.96,1,1,1,1,0.5574795007705688,2.6970293521881104
TrustMark P,47,30%,0,100,0.15,0.85,0,0,0,-1,0.4214329421520233,1.3590173721313477
TrustMark P,47,30%,1,100,0.33,0.6699999999999999,0,0,0,-1,0.20847837626934052,0.7064773440361023
TrustMark P,47,30%,2,100,0.18,0.8200000000000001,0,0,0,-1,0.24528464674949646,2.1359643936157227
TrustMark P,47,30%,3,100,0.16,0.84,0,0,0,-1,0.48320484161376953,2.6311874389648438
TrustMark P,47,30%,4,100,0.13,0.87,0,0,0,-1,0.4134739935398102,2.3949766159057617
TrustMark P,48,100%,0,100,0.0,1.0,1,1,1,1,-0.32546982169151306,7.529170989990234
TrustMark P,48,100%,1,100,0.0,1.0,1,1,1,1,-0.32546982169151306,7.529170989990234
TrustMark P,48,100%,2,100,0.0,1.0,1,1,1,1,-0.32546982169151306,7.529170989990234
TrustMark P,48,100%,3,100,0.0,1.0,1,1,1,1,-0.32546982169151306,7.529170989990234
TrustMark P,48,100%,4,100,0.0,1.0,1,1,1,1,-0.32546982169151306,7.529170989990234
TrustMark P,48,70%,0,100,0.06,0.94,0,0,0,-1,-0.31940901279449463,4.466419696807861
TrustMark P,48,70%,1,100,0.05,0.95,1,1,1,1,-0.014473309740424156,4.063343048095703
TrustMark P,48,70%,2,100,0.06,0.94,0,0,0,-1,-0.23542465269565582,4.321306228637695
TrustMark P,48,70%,3,100,0.04,0.96,1,1,1,1,-0.1038886234164238,4.195836067199707
TrustMark P,48,70%,4,100,0.03,0.97,1,1,1,1,-0.08814729750156403,4.146800994873047
TrustMark P,48,50%,0,100,0.11,0.89,0,0,0,-1,-0.07268137484788895,2.6570043563842773
TrustMark P,48,50%,1,100,0.14,0.86,0,0,0,-1,-0.2659766972064972,2.141787528991699
TrustMark P,48,50%,2,100,0.11,0.89,0,0,0,-1,-0.06933385878801346,2.228410243988037
TrustMark P,48,50%,3,100,0.16,0.84,0,0,0,-1,-0.15197540819644928,1.6776200532913208
TrustMark P,48,50%,4,100,0.16,0.84,0,0,0,-1,-0.006776729598641396,2.3013710975646973
TrustMark P,48,40%,0,100,0.35,0.65,0,0,0,-1,-0.041096992790699005,0.3717394173145294
TrustMark P,48,40%,1,100,0.2,0.8,0,0,0,-1,-0.2946590781211853,2.1580231189727783
TrustMark P,48,40%,2,100,0.15,0.85,0,0,0,-1,-0.146847665309906,1.4449336528778076
TrustMark P,48,40%,3,100,0.19,0.81,0,0,0,-1,-0.12798146903514862,1.8593510389328003
TrustMark P,48,40%,4,100,0.23,0.77,0,0,0,-1,0.1016269400715828,0.5941548943519592
TrustMark P,48,30%,0,100,0.32,0.6799999999999999,0,0,0,-1,-0.032736264169216156,0.4223489463329315
TrustMark P,48,30%,1,100,0.27,0.73,0,0,0,-1,-0.061712846159935,1.166372299194336
TrustMark P,48,30%,2,100,0.38,0.62,0,0,0,-1,-0.051899876445531845,0.3452160954475403
TrustMark P,48,30%,3,100,0.27,0.73,0,0,0,-1,0.13794417679309845,1.0604660511016846
TrustMark P,48,30%,4,100,0.22,0.78,0,0,0,-1,-0.03858404979109764,1.223525047302246
TrustMark P,49,100%,0,100,0.0,1.0,1,1,1,1,-0.01696467399597168,9.961092948913574
TrustMark P,49,100%,1,100,0.0,1.0,1,1,1,1,-0.01696467399597168,9.961092948913574
TrustMark P,49,100%,2,100,0.0,1.0,1,1,1,1,-0.01696467399597168,9.961092948913574
TrustMark P,49,100%,3,100,0.0,1.0,1,1,1,1,-0.01696467399597168,9.961092948913574
TrustMark P,49,100%,4,100,0.0,1.0,1,1,1,1,-0.01696467399597168,9.961092948913574
TrustMark P,49,70%,0,100,0.0,1.0,1,1,1,1,0.12840980291366577,7.794500827789307
TrustMark P,49,70%,1,100,0.02,0.98,1,1,1,1,-0.05832281708717346,6.8763580322265625
TrustMark P,49,70%,2,100,0.0,1.0,1,1,1,1,0.3486618101596832,7.740276336669922
TrustMark P,49,70%,3,100,0.03,0.97,1,1,1,1,-0.020178312435746193,5.076673984527588
